timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1606411592840169,-29,-11,-4,0,-2,-3,2,-4
1606411592840169,15,7,-6,-5,-2,-1,-2,2
1606411592841167,-11,-2,-3,-1,1,-4,0,-3
1606411592841167,-10,5,7,1,0,-2,1,2
1606411592846156,-31,-20,-5,0,-1,3,-3,-4
1606411592846156,-1,3,1,-19,-1,1,0,-1
1606411592855136,-5,-12,-5,13,-2,-1,-6,-3
1606411592855136,-7,2,1,-7,-1,-2,1,1
1606411592869094,4,6,-2,-2,-3,1,13,3
1606411592869094,-5,0,-2,1,1,-2,2,-1
1606411592876075,-19,-10,8,4,5,-1,-1,-4
1606411592876075,-4,-3,-28,-7,-3,1,6,8
1606411592892034,17,10,16,-4,0,0,-4,0
1606411592892034,-3,9,-2,13,0,-1,-1,-2
1606411592894029,-7,-6,-2,-3,2,1,-2,1
1606411592894029,7,4,9,-12,-3,1,3,-5
1606411592914971,-1,-2,-3,6,-7,-2,-6,-3
1606411592914971,8,-3,0,2,2,-1,2,5
1606411592915970,-2,3,6,-5,-1,-1,-4,-4
1606411592915970,0,-5,-6,3,3,0,3,-4
1606411592928934,-6,-4,7,-6,0,-1,-5,0
1606411592928934,4,-1,-15,-1,-2,-2,-4,-3
1606411592935914,5,-4,-1,3,-1,-1,1,5
1606411592935914,-11,-13,-1,0,-1,-3,8,-4
1606411592951873,33,16,-3,-8,-2,1,-8,3
1606411592951873,-16,-2,6,9,1,1,-4,1
1606411592953871,11,2,-2,-3,-1,-1,-5,0
1606411592953871,-4,-6,0,5,-2,-1,1,-3
1606411592974810,-15,-5,-11,5,6,-1,-2,-1
1606411592974810,-6,-3,2,-16,-8,-3,-4,-1
1606411592976805,4,-4,-4,-3,1,0,0,0
1606411592976805,-2,8,4,1,0,0,-4,-7
1606411592997756,17,8,-6,2,-2,0,0,-1
1606411592997756,19,9,0,-1,2,0,1,-1
1606411592998752,-8,-3,7,12,-1,-2,0,-3
1606411592998752,5,3,0,-2,-2,2,2,1
1606411593012709,3,4,-5,1,2,0,-4,-3
1606411593012709,-7,-8,-2,-7,-2,-1,1,0
1606411593013706,0,-11,1,-5,-2,-4,-3,2
1606411593013706,-5,4,0,2,-3,2,0,-1
1606411593034651,5,5,-2,-2,-3,1,-2,0
1606411593034651,-7,-7,1,2,1,0,1,-2
1606411593036646,-9,-6,-6,-4,-1,-2,1,-2
1606411593036646,-5,-7,0,-2,0,0,-3,-1
1606411593048615,-8,-1,-2,-1,0,0,1,-3
1606411593048615,2,-4,7,-3,-8,-1,-1,0
1606411593057589,1,0,-2,1,2,-1,-2,1
1606411593057589,0,2,-5,-7,0,-1,-6,-5
1606411593072551,1,5,5,20,2,5,4,2
1606411593072551,-1,-6,-2,-3,0,-2,-1,-3
1606411593073549,-12,-1,1,-5,-2,0,1,-6
1606411593073549,2,9,3,10,0,0,3,-1
1606411593094491,-16,-2,2,2,0,-2,-9,2
1606411593094491,-1,-5,-7,1,5,-2,1,5
1606411593096485,5,0,-2,-11,-10,-2,4,4
1606411593096485,-5,-4,-3,1,-1,0,-2,-16
1606411593109450,4,6,-1,-8,-7,-1,-1,9
1606411593109450,-9,-4,1,2,2,-3,1,-2
1606411593115436,4,-4,-2,4,-2,0,-2,-6
1606411593115436,-3,5,1,0,1,0,-2,-4
1606411593132388,5,0,-2,-8,-2,-1,-1,2
1606411593132388,0,8,-4,2,1,0,-3,2
1606411593133386,-3,-5,-1,-7,-1,-1,-4,-6
1606411593133386,-1,-2,-2,-7,-6,-3,-2,-4
1606411593154329,0,-2,-3,-22,2,2,5,19
1606411593154329,-2,-12,-11,2,3,0,0,6
1606411593156324,1,3,12,10,-8,-6,-2,-3
1606411593156324,1,5,-4,0,8,1,2,-2
1606411593168293,-1,-2,2,-9,1,12,0,-10
1606411593168293,-2,-6,-19,-13,11,-9,-6,-1
1606411593177269,2,9,6,25,4,27,3,-10
1606411593177269,-3,-14,-33,-4,-21,-27,-4,21
1606411593192228,-1,-7,9,-13,-24,-4,1,-9
1606411593192228,-5,-3,20,-14,7,24,-4,-7
1606411593194223,-2,-14,-33,-29,-7,-58,-12,-3
1606411593194223,1,11,9,-37,3,42,9,-1
1606411593215170,2,8,20,34,-2,3,-2,-2
1606411593215170,-7,-19,-6,-27,-26,-69,-9,-3
1606411593216165,1,11,6,21,2,87,8,6
1606411593216165,-2,-12,-3,-9,-13,-30,-7,6
1606411593228135,2,9,-11,-50,19,10,1,-8
1606411593228135,-3,7,49,116,42,14,3,-4
1606411593237113,-2,-4,-27,-81,-5,-35,-5,4
1606411593237113,-1,-11,-9,5,-22,-18,-4,2
1606411593252070,2,10,10,28,-4,32,-9,-9
1606411593252070,1,0,-8,16,4,-19,-4,0
1606411593254065,-1,-7,5,6,17,18,22,12
1606411593254065,-3,2,14,10,6,5,-13,-8
1606411593275009,-3,-4,-15,-24,-12,-46,1,-4
1606411593275009,0,-10,-11,-4,-14,-14,-23,3
1606411593276009,1,-2,5,2,-8,-18,-4,1
1606411593276009,-1,6,5,-24,-5,21,4,-4
1606411593287975,0,-3,-3,54,-1,-55,-7,2
1606411593287975,1,-2,-15,-63,-2,31,20,2
1606411593297948,-1,2,12,47,8,63,3,-1
1606411593297948,-2,-10,-2,-8,0,-3,-2,-3
1606411593311910,-2,-7,-6,-19,2,-54,-14,-3
1606411593311910,0,2,-2,-7,-8,31,12,-1
1606411593313904,-2,-8,0,-1,-11,-78,-8,0
1606411593313904,1,11,5,14,26,73,18,1
1606411593334849,-2,0,-5,3,1,-11,-4,-2
1606411593334849,-1,0,2,-13,-18,10,-4,1
1606411593336845,-3,-7,-11,-4,6,-7,-4,-3
1606411593336845,-3,-8,3,13,-14,-66,-20,-6
1606411593348812,-1,9,-2,0,12,89,8,-1
1606411593348812,3,9,12,16,9,42,23,6
1606411593357788,-1,5,-5,-30,15,35,-5,-2
1606411593357788,1,-3,8,31,10,-11,1,-1
1606411593372746,-5,-13,7,14,-27,-34,-4,-5
1606411593372746,-4,-12,-27,-49,-29,-14,-12,-3
1606411593373743,-2,1,21,32,-3,-1,-8,-4
1606411593373743,-1,5,-13,-39,-7,-87,-1,1
1606411593395690,1,5,-6,25,8,68,15,2
1606411593395690,-2,-9,-4,-46,2,-5,-14,-3
1606411593396687,-1,-1,-1,5,-16,-6,9,1
1606411593396687,-2,-2,14,16,-5,-6,-8,0
1606411593408651,2,-3,-33,-39,-7,-20,2,-2
1606411593408651,-3,2,14,10,8,16,0,-3
1606411593417626,1,-4,-7,-14,-5,-52,-12,-1
1606411593417626,-4,10,9,25,7,28,4,0
1606411593432586,-4,-1,-12,-9,11,-26,3,0
1606411593432586,-6,0,20,47,-7,61,7,-1
1606411593433585,17,17,6,17,4,-6,-7,-4
1606411593433585,1,-5,-5,11,13,-10,-5,-1
1606411593454529,4,3,-5,-36,-14,9,3,-1
1606411593454529,-3,-3,9,15,-13,-60,-11,-4
1606411593456526,-4,-5,-10,-7,10,27,2,1
1606411593456526,-1,2,5,2,-3,22,0,-2
1606411593468491,-1,4,11,11,0,-6,-5,-1
1606411593468491,2,-1,-12,-22,6,-22,-1,0
1606411593477466,0,-5,0,-3,-1,20,-1,0
1606411593477466,1,0,-9,-33,-8,-5,2,0
1606411593492426,-9,-2,5,51,9,1,-4,-2
1606411593492426,5,-4,3,-2,-1,-15,-2,2
1606411593493423,-6,-16,-16,-9,-10,-16,-1,0
1606411593493423,-1,1,-2,-8,1,16,7,1
1606411593514369,2,5,9,-12,6,-2,0,-3
1606411593514369,0,-3,-1,9,-5,-5,-2,0
1606411593516362,-9,-3,12,43,7,-9,0,-8
1606411593516362,19,0,-3,-4,4,6,-12,5
1606411593528332,0,2,7,-41,-12,15,3,0
1606411593528332,-4,-5,-7,31,10,-11,1,1
1606411593537306,-5,-9,-9,-19,-4,-2,0,-1
1606411593537306,-5,1,11,11,6,4,-6,-1
1606411593552268,-1,-2,-7,-15,0,-1,10,-3
1606411593552268,0,6,-1,1,7,0,-14,-2
1606411593554282,7,0,-4,-3,-9,-8,34,5
1606411593554282,-4,0,-4,-16,-2,12,-4,-5
1606411593575204,1,2,-1,-3,0,0,-2,0
1606411593575204,-4,-2,4,26,-1,-12,-1,-3
1606411593576202,-3,-10,-23,-71,-5,1,-10,1
1606411593576202,-4,-1,10,14,-3,0,9,-2
1606411593588172,1,6,-1,-5,-1,2,-2,1
1606411593588172,-3,-5,1,3,4,-4,2,-2
1606411593605124,-2,-4,11,-11,-4,-4,-7,0
1606411593605124,-6,2,-17,-1,-1,5,7,-2
1606411593611111,1,2,7,22,5,-5,-11,-8
1606411593611111,-3,-6,-5,-26,-4,-1,0,5
1606411593618090,-1,-7,0,-2,5,-3,-10,-1
1606411593618090,-4,1,-6,5,-9,-2,4,-3
1606411593642026,-7,3,5,18,6,6,-18,1
1606411593642026,3,-3,-12,-23,0,-4,2,1
1606411593644021,-2,-4,4,6,-1,0,-2,1
1606411593644021,-8,-7,3,-16,2,-2,5,-4
1606411593648010,0,6,3,13,-4,0,2,-2
1606411593648010,7,7,-7,-18,1,0,-2,0
1606411593656985,1,-7,4,-3,-1,-3,-3,1
1606411593656985,3,-1,4,28,8,3,-1,2
1606411593671946,0,-2,7,-3,-3,-2,3,-1
1606411593671946,-4,-10,-10,28,4,-3,-3,0
1606411593677930,2,-7,5,-35,-4,-3,-2,1
1606411593677930,-1,0,12,34,-4,-4,-2,0
1606411593694885,-1,-10,-30,-37,4,1,0,-3
1606411593694885,-5,-13,4,33,-4,-4,-1,0
1606411593696879,-3,-4,-3,3,-2,-2,-8,-3
1606411593696879,2,-3,-6,-26,-2,1,0,0
1606411593716825,-1,0,-4,10,-7,-3,4,0
1606411593716825,-2,-5,-2,-14,16,4,-2,1
1606411593718820,-3,-3,16,54,0,0,0,-2
1606411593718820,-1,2,-18,-20,-2,3,1,-2
1606411593731786,0,4,9,-16,-6,0,4,-3
1606411593731786,-6,-14,-9,34,-1,-5,-3,-5
1606411593738767,0,1,-1,10,-4,-2,-1,-1
1606411593738767,1,5,5,-26,1,2,0,-2
1606411593754724,3,3,-18,3,-7,-1,4,-2
1606411593754724,0,-5,-1,-42,-5,-2,-10,-1
1606411593756719,-3,-2,-4,-3,3,1,12,-1
1606411593756719,-3,5,-3,1,-7,1,-5,-4
1606411593768688,-5,4,9,38,6,1,1,-2
1606411593768688,1,-2,-2,-33,-6,1,0,-3
1606411593777663,-3,-2,4,54,4,1,-3,-2
1606411593777663,4,2,0,-9,-6,-2,0,0
1606411593799604,-1,3,-2,-8,5,2,-1,-3
1606411593799604,2,-6,-13,-12,-3,-2,0,1
1606411593801599,-1,4,20,7,-1,0,-6,-1
1606411593801599,-2,0,-10,22,16,1,2,-1
1606411593814564,-1,3,4,-3,-3,1,-3,1
1606411593814564,1,-4,15,23,-2,-4,-1,-1
1606411593816559,1,-4,-46,-77,-2,3,0,-3
1606411593816559,-1,4,17,20,8,4,2,-1
1606411593828527,-1,3,-5,-5,-2,0,-2,-1
1606411593828527,-4,-6,4,-13,-3,-2,-1,3
1606411593837503,6,3,6,18,1,-3,-2,-2
1606411593837503,1,1,0,-3,-6,-4,-1,-2
1606411593859444,1,1,0,-11,-1,-2,1,-2
1606411593859444,-2,-6,-6,-9,2,0,-1,0
1606411593859444,-3,-2,4,2,-3,-3,-5,-2
1606411593859444,3,4,-4,1,-1,-2,0,-1
1606411593874405,-2,-3,-2,-32,-6,1,-6,-2
1606411593874405,0,-5,5,6,-6,-3,8,3
1606411593874405,-1,0,8,47,12,1,-5,-1
1606411593874405,-2,1,-3,-35,-6,2,0,-1
1606411593896348,-2,-3,8,42,4,-1,0,-1
1606411593896348,0,-7,-8,-19,0,-2,-5,0
1606411593897343,-2,2,-4,-6,-3,-2,0,-2
1606411593897343,0,-3,0,12,-3,2,3,-1
1606411593911306,0,4,17,15,-4,-4,-3,-1
1606411593911306,1,-7,-25,-28,0,-3,-3,0
1606411593918287,0,4,10,18,-1,0,4,0
1606411593918287,-4,0,-22,-34,-5,0,-3,-5
1606411593934244,6,1,9,42,1,-1,3,-1
1606411593934244,-2,-12,1,-28,1,-1,0,-1
1606411593935242,-4,6,1,-21,-2,-2,2,-4
1606411593935242,-2,1,3,12,1,-1,-3,1
1606411593956186,-2,1,-9,-36,-5,0,1,3
1606411593956186,3,-1,11,34,5,-4,-4,0
1606411593957184,2,-1,0,24,0,0,0,1
1606411593957184,1,0,-3,-52,-6,-1,0,-3
1606411593971146,-4,3,3,15,0,1,1,1
1606411593971146,0,-6,2,11,-1,-4,-2,-1
1606411593987106,-2,0,-7,-8,0,-2,0,0
1606411593987106,0,2,-5,3,-9,-2,-9,-2
1606411593994086,0,-1,15,1,1,3,19,5
1606411593994086,-1,-6,-12,20,-3,-1,-5,0
1606411593995083,-1,2,5,22,3,1,0,-2
1606411593995083,-3,-1,14,29,4,-2,-2,-3
1606411594017026,-1,-1,-6,-11,-7,-1,-6,-4
1606411594017026,-1,-3,5,-4,1,0,2,2
1606411594017026,-7,0,-2,-8,-1,-3,0,-3
1606411594017026,8,2,0,9,-4,1,1,0
1606411594031984,-9,-10,-7,-2,0,1,-4,-2
1606411594031984,-1,-4,12,8,5,-4,-2,-2
1606411594031984,-2,1,-6,4,2,0,-2,-2
1606411594031984,-4,0,1,-5,1,2,4,0
1606411594053928,2,-1,-5,-9,-5,-4,-4,-1
1606411594053928,-1,-3,-2,-10,2,1,-3,-1
1606411594054926,4,-2,-3,-18,-7,0,-1,0
1606411594054926,-1,-1,-4,15,2,1,3,-1
1606411594076944,1,4,-2,-3,3,1,-2,-2
1606411594076944,-4,-8,2,-3,-1,-3,-3,0
1606411594077862,0,3,-3,-15,-7,-2,0,-1
1606411594077862,-2,-1,-3,0,1,0,1,-1
1606411594091825,1,-1,-4,-8,-1,-1,-11,-5
1606411594091825,1,0,1,3,0,-3,18,4
1606411594092824,-1,-4,-5,-16,-3,-8,-4,-2
1606411594092824,4,8,6,13,3,8,3,1
1606411594113767,3,0,-9,1,10,10,3,0
1606411594113767,2,-6,-3,-1,3,4,-4,1
1606411594114762,-7,-8,-3,-16,-10,-20,7,0
1606411594114762,-2,6,3,8,-1,12,-4,-6
1606411594136704,-1,2,-8,0,10,-22,1,0
1606411594136704,0,-8,-4,-15,-11,24,-8,2
1606411594137702,4,8,1,1,9,18,0,-3
1606411594137702,-4,0,-3,4,9,-10,-5,-1
1606411594150669,-2,-8,-3,-5,-5,-26,-7,-2
1606411594150669,-3,0,-5,-6,7,14,-9,-7
1606411594158647,2,-1,5,3,1,-4,42,4
1606411594158647,-2,-1,-4,-7,-15,-19,-20,-5
1606411594173606,-2,0,0,-2,0,22,-5,2
1606411594173606,0,-10,-7,-1,-5,-26,-3,2
1606411594174603,2,9,3,-3,3,-10,-13,-5
1606411594174603,1,-1,-4,-6,3,24,15,2
1606411594204523,-5,-4,-1,-8,-11,-20,4,-2
1606411594204523,-3,-5,-1,5,-13,-23,-16,-2
1606411594205520,0,2,-4,-2,12,24,-11,-1
1606411594205520,0,9,4,2,-4,28,30,1
1606411594227463,-1,-6,-9,-10,-11,1,-14,0
1606411594227463,1,0,4,4,-1,-1,1,-1
1606411594228458,1,0,-5,-15,-10,-25,-11,-1
1606411594228458,-2,1,15,20,21,-17,-7,0
1606411594234442,1,-3,-3,4,5,24,2,0
1606411594234442,0,-1,0,2,-1,-12,9,-2
1606411594234442,-4,-6,-2,-2,0,-3,-22,-2
1606411594234442,-1,-1,-17,-27,-14,10,-5,-1
1606411594256383,-1,-2,16,7,1,-12,3,-1
1606411594256383,2,0,-1,3,5,7,-1,-2
1606411594257381,-3,2,3,22,3,7,1,-2
1606411594257381,0,-1,-6,-46,-5,-29,-4,-2
1606411594271343,1,0,-1,0,-4,43,2,3
1606411594271343,2,1,0,-13,-5,-15,7,2
1606411594278327,3,6,9,20,-4,22,6,1
1606411594278327,-4,-5,-12,9,-9,-16,-11,-7
1606411594294284,2,1,-19,-33,-4,0,23,3
1606411594294284,1,0,5,12,0,2,-3,2
1606411594295283,-2,1,-3,-15,-6,4,-4,-2
1606411594295283,-3,-10,-4,21,-13,-6,-4,-2
1606411594316223,-2,2,6,-25,2,-13,-10,-3
1606411594316223,1,-1,24,72,9,6,-10,1
1606411594317221,1,-4,-18,-38,-8,-12,0,-5
1606411594317221,1,1,5,12,-5,-1,10,0
1606411594331183,-1,-3,-5,11,2,-4,-26,-2
1606411594331183,-3,-8,-12,-40,-1,1,6,1
1606411594338165,-2,7,8,14,3,-2,2,-6
1606411594338165,0,-2,12,25,8,4,-26,3
1606411594354125,-1,-6,-16,-39,-7,-3,19,4
1606411594354125,0,-4,-2,0,-1,-5,-7,-5
1606411594355122,3,8,-4,-12,-8,0,-2,2
1606411594355122,-5,0,-1,-10,5,1,-1,-5
1606411594377061,0,-5,4,4,0,-5,-8,-2
1606411594377061,-2,-5,-6,16,2,1,8,-1
1606411594377061,0,6,6,4,-1,-1,-21,-4
1606411594377061,-3,-6,-3,-2,-3,-3,5,2
1606411594391023,-1,-8,5,16,4,-5,-4,3
1606411594391023,-1,2,1,-7,6,4,-6,-2
1606411594398007,0,0,-8,-17,-7,-2,-12,1
1606411594398007,0,3,-1,12,1,3,30,1
1606411594415958,-1,-12,-3,-9,2,-6,-23,-5
1606411594415958,-3,4,-2,-11,0,2,20,3
1606411594415958,1,0,5,23,-2,-1,-15,1
1606411594415958,4,5,-6,1,-1,3,-6,3
1606411594436901,-8,-17,3,18,6,-12,-9,-6
1606411594436901,-4,3,-12,-26,-9,-6,18,-5
1606411594436901,-1,0,12,13,3,9,-16,-4
1606411594436901,4,9,-3,-5,3,3,74,8
1606411594458842,7,-4,5,12,-1,0,27,-5
1606411594458842,1,0,-1,-2,-1,0,2,1
1606411594459839,-2,3,-8,-8,-3,5,35,-3
1606411594459839,-2,0,-3,-4,-2,-2,-8,-3
1606411594475797,-1,2,6,5,4,3,19,8
1606411594475797,0,-5,-5,-7,-2,-4,-13,-7
1606411594476794,-1,3,-2,-1,-2,1,0,3
1606411594476794,-1,-9,2,-8,1,-6,-29,-8
1606411594496741,1,-5,-3,-4,-6,-2,1,3
1606411594496741,-9,3,6,5,1,-3,-20,-2
1606411594497740,3,4,6,8,-1,1,33,0
1606411594497740,-1,-2,3,-3,-3,-6,-26,-4
1606411594510703,-5,-5,-6,1,1,-2,5,1
1606411594510703,0,-2,-3,-5,-1,3,-15,-7
1606411594518685,3,6,-1,-1,0,2,-14,16
1606411594518685,-20,-3,9,-4,-3,2,14,-1
1606411594533643,8,-12,-4,-2,-5,-10,-51,4
1606411594533643,1,4,0,-1,2,3,57,1
1606411594541621,-4,3,1,0,2,5,27,-1
1606411594541621,2,-4,-2,1,0,-9,-21,-14
1606411594556581,-4,-4,-6,-5,4,-8,-29,-3
1606411594556581,14,22,9,9,6,42,63,42
1606411594557578,-1,-11,-8,-12,-5,-14,-30,-20
1606411594557578,1,5,1,6,-2,8,20,7
1606411594570543,-3,-8,0,-6,-8,-7,16,-9
1606411594570543,-1,-9,-7,2,3,-4,-46,-6
1606411594578525,-9,4,1,-7,-4,-2,-5,-15
1606411594578525,6,-3,-3,-3,-5,3,6,5
1606411594594481,-5,-2,9,6,0,-2,-15,-1
1606411594594481,1,-4,-2,-12,-5,-10,-4,-5
1606411594594481,-3,3,2,4,-1,2,2,0
1606411594594481,-2,-2,0,1,4,-8,-29,-6
1606411594616423,-2,0,-5,0,0,3,30,10
1606411594616423,-1,-7,-8,-3,1,-7,-69,-5
1606411594617419,-2,2,-4,-8,-4,-5,13,-2
1606411594617419,5,3,-2,-2,-3,7,7,7
1606411594631384,-3,-6,-1,-3,-5,-1,-3,-3
1606411594631384,-1,-3,1,-3,-1,-3,20,-2
1606411594638362,-1,-2,-2,3,1,-3,3,3
1606411594638362,2,-2,-2,-2,0,1,13,-5
1606411594662301,0,3,0,7,1,1,-10,8
1606411594662301,-8,-4,-4,-3,-2,-12,-37,-12
1606411594663299,28,14,4,8,3,15,4,14
1606411594663299,-11,-13,-2,-2,1,-8,13,-7
1606411594676261,4,2,3,3,2,3,7,-2
1606411594676261,-1,-6,1,-2,-4,-5,-17,-3
1606411594677258,-3,-3,-7,-6,-4,-11,-12,-13
1606411594677258,2,5,4,-4,0,4,-40,8
1606411594691221,-3,-8,-7,5,2,2,16,0
1606411594691221,2,3,0,-8,-6,-1,-2,-2
1606411594699200,-9,-1,0,2,3,0,1,-4
1606411594699200,1,-5,-5,-8,-5,-3,-24,-2
1606411594722138,-6,-6,-1,-8,-4,0,7,-2
1606411594722138,0,1,-2,3,1,-2,17,-2
1606411594723136,-5,-1,-1,-1,2,0,19,1
1606411594723136,3,4,0,0,-2,1,8,-1
1606411594736101,5,-1,-1,0,-2,-9,-24,-10
1606411594736101,7,4,0,2,1,11,61,8
1606411594737098,-7,-8,-6,-6,-4,-6,-44,-4
1606411594737098,1,0,-2,2,-1,4,-28,5
1606411594751061,-3,2,2,-1,-2,-2,19,-3
1606411594751061,1,-1,-1,-2,-2,-6,-11,-6
1606411594759040,-5,-3,-2,0,-2,-3,5,-2
1606411594759040,-2,-3,-4,-2,0,3,37,-3
1606411594773999,4,-3,-2,4,2,-4,-42,-2
1606411594773999,-7,-4,1,-5,-4,-4,3,-9
1606411594781981,9,6,2,3,1,6,17,17
1606411594781981,-2,0,-4,-4,-5,-8,-17,-6
1606411594796944,0,1,4,1,3,3,-5,5
1606411594796944,-4,-5,-5,1,3,-4,-1,0
1606411594797940,-6,-4,-3,-1,-3,1,21,-6
1606411594797940,1,0,-1,2,1,-3,-3,-4
1606411594819877,-3,2,-1,-5,0,1,43,3
1606411594819877,-2,-2,-1,0,-2,-1,-7,1
1606411594820875,-8,-5,-3,1,-2,1,-1,-4
1606411594820875,-5,-4,-3,-10,-6,-5,-30,-7
1606411594833841,2,-1,-1,2,0,-2,49,9
1606411594833841,2,3,-1,6,5,6,-58,2
1606411594834840,3,5,1,0,1,1,-6,2
1606411594834840,0,3,2,0,0,1,22,-2
1606411594856781,-5,-8,-3,3,0,-8,-39,-9
1606411594856781,-3,4,-2,-7,-3,-2,36,3
1606411594857779,0,-1,2,2,3,1,-17,0
1606411594857779,1,2,0,2,1,-1,-11,1
1606411594879719,-1,-3,2,0,0,2,2,-3
1606411594879719,-3,-2,-3,1,-1,-5,7,-1
1606411594880715,-1,1,-5,-12,-6,-2,-5,-3
1606411594880715,1,4,2,4,0,-2,26,5
1606411594893682,-2,-4,2,-1,2,4,-3,0
1606411594893682,-1,-4,-1,0,-3,-2,-7,-5
1606411594894683,0,2,-1,-2,3,-3,20,0
1606411594894683,-2,0,-1,1,1,5,0,0
1606411594916621,-3,-4,-5,-12,-4,0,-17,0
1606411594916621,0,0,-3,0,1,-1,8,-3
1606411594917618,0,-1,-2,-1,-2,-1,1,-2
1606411594917618,-1,4,-1,2,2,1,-14,-1
1606411594939558,2,2,1,-5,0,1,-1,-2
1606411594939558,-2,-5,-1,1,0,-5,-8,-2
1606411594940567,0,2,3,0,-1,2,2,0
1606411594940567,-1,0,-4,1,0,-1,8,1
1606411594954519,-2,-5,-1,3,-1,-1,-11,-2
1606411594954519,-3,-1,4,0,1,-2,-2,0
1606411594954519,0,1,-5,4,-2,-1,-1,-2
1606411594954519,-2,1,3,-7,1,0,-5,0
1606411594976459,2,-4,-5,-7,4,2,4,0
1606411594976459,2,0,3,11,-4,-2,-4,0
1606411594977456,-2,-1,4,9,4,2,-5,-3
1606411594977456,-1,-2,0,17,-7,-23,1,-2
1606411594999398,-1,0,-3,-10,7,31,-2,-1
1606411594999398,-2,-3,7,7,1,-17,-3,-2
1606411595000395,-1,1,-18,-18,-2,8,-6,1
1606411595000395,0,4,-5,-8,-3,3,4,0
1606411595014360,-3,-3,7,5,6,-8,0,3
1606411595014360,0,4,3,4,2,1,-5,-1
1606411595014360,-1,-1,12,11,2,-3,-2,-2
1606411595014360,-2,-1,-9,1,-3,2,0,-2
1606411595036299,-4,-1,-8,-12,-4,-4,-1,0
1606411595036299,1,-2,3,2,1,7,-2,-2
1606411595037296,-1,1,2,-4,-4,-8,-2,-1
1606411595037296,0,2,4,-13,0,4,-1,-1
1606411595059237,-2,-6,-3,-10,-4,-8,-5,1
1606411595059237,1,4,5,5,2,3,1,-2
1606411595060238,-1,0,5,36,-1,-4,-2,-2
1606411595060238,-2,2,12,-36,-18,0,-5,-1
1606411595074197,1,-8,-21,8,20,-1,2,0
1606411595074197,-2,-2,-8,-6,-5,2,-2,-2
1606411595075195,-3,-2,8,-1,0,0,0,-1
1606411595075195,-2,5,0,-3,-8,1,2,-2
1606411595097141,-1,-2,19,3,-20,-11,-4,-1
1606411595097141,0,-3,-8,-17,-24,-2,1,-3
1606411595097141,-1,-2,-8,0,-3,-1,0,-1
1606411595097141,-1,0,-4,6,-1,2,0,-1
1606411595119080,-2,-1,8,15,3,-4,-4,-2
1606411595119080,-1,-3,-11,-15,5,5,0,0
1606411595127067,2,5,10,-3,-11,-9,-3,0
1606411595127067,-3,4,19,46,35,15,4,0
1606411595134040,0,-7,-27,-1,-7,-9,-6,0
1606411595134040,-3,-1,0,-18,-7,-3,-3,-4
1606411595135038,-1,0,-20,-28,-8,-4,0,1
1606411595135038,-1,-2,13,10,3,-1,-3,0
1606411595156978,0,-2,2,4,-1,0,-1,0
1606411595156978,0,0,8,2,29,3,1,-2
1606411595156978,1,-4,7,1,-13,-1,-2,0
1606411595156978,0,-2,-3,5,-2,-1,0,-1
1606411595178920,-1,-5,-8,-8,-2,1,0,-1
1606411595178920,-2,-3,-9,-12,-14,-6,-3,-1
1606411595179918,-1,2,0,3,2,3,0,-1
1606411595179918,0,1,8,-1,2,-2,-1,-2
1606411595193882,0,-2,-18,-3,-1,-3,-2,2
1606411595193882,-1,-3,0,-1,-9,-3,-5,2
1606411595194877,-2,1,9,-4,7,7,2,-3
1606411595194877,1,2,-40,-26,-9,-2,-1,0
1606411595216817,2,-3,31,2,-8,2,-3,-1
1606411595216817,-2,2,-6,14,7,-6,-2,1
1606411595217815,-2,2,0,11,6,8,2,-3
1606411595217815,1,-2,-28,-33,-10,-6,0,0
1606411595238761,-2,-4,26,12,10,-1,0,-3
1606411595238761,-2,-1,0,-8,-5,-3,2,-2
1606411595239760,3,0,1,7,2,-1,-1,2
1606411595239760,-1,0,-18,-16,-2,3,3,-4
1606411595253720,-1,-3,-6,3,4,-5,-3,0
1606411595253720,-2,-5,-19,-24,-5,-1,-3,-2
1606411595254719,-1,5,19,27,2,-2,-2,-2
1606411595254719,-1,4,-1,-2,0,-1,-2,-1
1606411595276659,0,-4,0,-14,0,4,2,4
1606411595276659,-1,-5,-21,-9,-5,1,1,-1
1606411595277656,-2,3,22,-1,7,3,2,-2
1606411595277656,0,6,2,17,1,-1,-1,-3
1606411595307574,-1,-3,9,10,-1,-3,3,-1
1606411595307574,-2,-2,5,-7,3,0,0,0
1606411595308572,-2,0,-5,11,-2,0,-1,-4
1606411595308572,-2,1,-7,-5,-7,2,3,-3
1606411595313561,1,-3,7,-13,-1,-4,-5,0
1606411595313561,0,-1,26,35,0,-1,-2,1
1606411595314556,1,0,-16,-24,-1,-2,-5,0
1606411595314556,1,10,19,5,1,3,10,2
1606411595338493,-3,-10,-32,-6,-3,-3,-3,-2
1606411595338493,2,-3,-6,-4,1,2,-1,-2
1606411595338493,-3,1,-8,12,0,-3,2,-3
1606411595338493,-2,0,-10,-19,-8,-3,-3,-2
1606411595359438,1,0,31,47,13,5,1,2
1606411595359438,2,-3,-24,-20,0,-5,-4,2
1606411595359438,0,-2,-10,-44,-3,1,2,-1
1606411595359438,-4,1,21,12,-2,0,0,-1
1606411595374394,-3,-7,-1,-8,-3,-3,-3,1
1606411595374394,-6,-1,-4,9,3,-2,-6,-3
